id,name,district_id,active
5824,"Tường Lộc",410,1
5825,"Lê Minh Xuân",421,1
5826,"Tân Phước",406,1
5827,"Tân Thạnh Đông",417,1
5828,"Xuân Hiệp",413,1
5829,"Long Hậu",406,1
5830,"Phạm Văn Hai",421,1
5831,"Tân Thạnh Tây",417,1
5832,"Tân An Hội",417,1
5833,"Phong Phú",421,1
5834,"Tân Dương",406,1
5835,"Tân Thông Hội",417,1
5836,"Hòa Thành",406,1
5837,"Quy Đức",421,1
5838,"Trung An",417,1
5839,"Hòa Long",406,1
5840,"Tân Kiên",421,1
5841,"Phước Vĩnh An",417,1
5842,"Tân Nhựt",421,1
5843,"Tân Thành",406,1
5844,"Hòa Phú",417,1
5845,"Tân Quý Tây",421,1
5846,"Long Thắng",406,1
5847,"Thái Mỹ",417,1
5848,"Vĩnh Thới",406,1
5849,"Vĩnh Lộc A",421,1
5850,"Phước Thạnh",417,1
5851,"Vĩnh Lộc B",421,1
5852,"Tân Hòa",406,1
5853,"An Phú",417,1
5854,"Định Hòa",406,1
5855,"Trung Lập Thượng",417,1
5856,"Phong Hòa",406,1
5857,"Nhuận Đức",417,1
5858,"Phạm Văn Cội",417,1
5859,"Bình Mỹ",417,1
5860,"Phước Hiệp",417,1
5861,"Trung Lập Hạ",417,1
5862,"Tân Phú Trung",417,1
5863,"Phú Mỹ Hưng",417,1
5864,"An Nhơn Tây",417,1
5909,"Phường An Bình",432,1
5910,"Phường Bình Đa",432,1
5911,"Phường Bửu Hòa",432,1
5912,"Phường Bửu Long",432,1
5913,"Phường Hòa Bình",432,1
5914,"Phường Hố Nai",432,1
5915,"Phường Long Bình",432,1
5916,"Phường Long Bình Tân",432,1
5917,"Phường Quang Vinh",432,1
5918,"Phường Quyết Thắng",432,1
5919,"Phường Tam Hòa",432,1
5920,"Phường Tam Hiệp",432,1
5921,"Phường Tân Biên",432,1
5922,"Phường Tân Hòa",432,1
5923,"Phường Trảng Dài",432,1
5924,"Phường Trung Dũng",432,1
5925,"Phường An Hòa",432,1
5926,"Phường Hóa An",432,1
5927,"Phường Hiệp Hòa",432,1
5928,"Xã Long Hưng",432,1
5929,"Phường Phước Tân",432,1
5930,"Phường Tam Phước",432,1
5931,"Phường Tân Hạnh",432,1
5932,"Phường Tân Hiệp",432,1
5933,"Phường Phú Bình",433,1
5934,"Phường Xuân An",433,1
5935,"Phường Xuân Bình",433,1
5936,"Phường Xuân Hòa",433,1
5937,"Phường Xuân Thanh",433,1
5938,"Phường Xuân Trung",433,1
5939,"Xã Bảo Quang",433,1
5940,"Phường Bảo Vinh",433,1
5941,"Phường Bàu Sen",433,1
5942,"Xã Bàu Trâm",433,1
5943,"Xã Bình Lộc",433,1
5944,"Xã Hàng Gòn",433,1
5945,"Phường Suối Tre",433,1
5946,"Phường Xuân Lập",433,1
5947,"Phường Xuân Tân",433,1
5948,"Xã Bảo Bình",434,1
5949,"Xã Lâm San",434,1
5950,"Xã Long Giao",434,1
5951,"Xã Nhân Nghĩa",434,1
5952,"Xã Sông Nhạn",434,1
5953,"Xã Sông Ray",434,1
5954,"Xã Thừa Đức",434,1
5955,"Xã Xuân Bảo",434,1
5956,"Xã Xuân Đông",434,1
5957,"Xã Xuân Đường",434,1
5958,"Xã Xuân Mỹ",434,1
5959,"Xã Xuân Quế",434,1
5960,"Xã Xuân Tây",434,1
5961,"Thị trấn Định Quán",435,1
5962,"Xã Gia Canh",435,1
5963,"Xã La Ngà",435,1
5964,"Xã Ngọc Định",435,1
5965,"Xã Phú Cường ",435,1
5966,"Xã Phú Hòa",435,1
5967,"Xã Phú Lợi",435,1
5968,"Xã Phú Ngọc",435,1
5969,"Xã Phú Tân",435,1
5970,"Xã Phú Túc",435,1
5971,"Xã Phú Vinh",435,1
5972,"Xã Suối Nho",435,1
5973,"Xã Thanh Sơn",435,1
5974,"Xã Túc Trưng",435,1
5975,"Thị trấn Long Thành",436,1
5976,"Xã An Phước",436,1
5977,"Xã Bàu Cạn",436,1
5978,"Xã Bình An",436,1
5979,"Xã Bình Sơn",436,1
5980,"Xã Cẩm Đường",436,1
5981,"Xã Lộc An",436,1
5982,"Xã Long An",436,1
5983,"Xã Long Đức",436,1
5984,"Xã Long Phước",436,1
5985,"Xã Phước Bình",436,1
5986,"Xã Phước Thái",436,1
5987,"Phường Tân Mai",432,1
5988,"Phường Tân Phong",432,1
5989,"Phường Tân Tiến",432,1
5990,"Phường Tân Vạn",432,1
5991,"Phường Thanh Bình",432,1
5992,"Phường Thống Nhất",432,1
5993,"Xã Suối Trầu",436,1
5994,"Xã Tam An",436,1
5995,"Xã Tân Hiệp",436,1
5996,"Xã Đại Phước",437,1
5997,"Thị trấn Hiệp Phước",437,1
5998,"Xã Long Tân",437,1
5999,"Xã Long Thọ",437,1
6000,"Xã Phú Đông",437,1
6001,"Xã Phú Hội",437,1
6002,"Xã Phú Thạnh",437,1
6003,"Xã Phú Hữu",437,1
6004,"Xã Phước An",437,1
6005,"Xã Phước Khánh",437,1
6006,"Xã Phước Thiền",437,1
6007,"Xã Vĩnh Thanh",437,1
6008,"Thị trấn Tân Phú",438,1
6009,"Xã Dak Lua",438,1
6010,"Xã Nam Cát Tiên",438,1
6011,"Xã Núi Tượng",438,1
6012,"Xã Phú An",438,1
6013,"Xã Phú Bình",438,1
6014,"Xã Phú Lâm",438,1
6015,"Xã Phú Lập",438,1
6016,"Xã Phú Lộc",438,1
6017,"Xã Phú Sơn",438,1
6018,"Xã Phú Thanh",438,1
6019,"Xã Phú Thịnh",438,1
6020,"Xã Phú Trung",438,1
6021,"Xã Phú Xuân",438,1
6022,"Xã Tà Lài",438,1
6023,"Xã Thanh Sơn",438,1
6024,"Xã Trà Cổ",438,1
6025,"Xã Phú Điền",438,1
6026,"Xã Bàu Hàm 2",439,1
6027,"Xã Gia Tân 1",439,1
6028,"Xã Gia Tân 2",439,1
6029,"Xã Gia Tân 3",439,1
6030,"Xã Gia Kiệm",439,1
6031,"Xã Hưng Lộc",439,1
6032,"Xã Lộ 25",439,1
6033,"Xã Quang Trung",439,1
6034,"Xã Xuân Thiện",439,1
6035,"Thị trấn Dầu Giây",439,1
6036,"Thị trấn Vĩnh An",440,1
6037,"Xã Bình Hòa",440,1
6038,"Xã Bình Lợi",440,1
6039,"Xã Hiếu Liêm",440,1
6040,"Xã Mã Đà",440,1
6041,"Xã Phú Lý",440,1
6042,"Xã Tân An",440,1
6043,"Xã Tân Bình",440,1
6044,"Xã Thạnh Phú",440,1
6045,"Xã Trị An",440,1
6046,"Xã Vĩnh Tân",440,1
6047,"Xã Thiện Tân",440,1
6048,"Thị trấn Gia Ray",441,1
6049,"Xã Bảo Hòa",441,1
6050,"Xã Lang Minh ",441,1
6051,"Xã Suối Cao",441,1
6052,"Xã Suối Cát",441,1
6053,"Xã Xuân Bắc",441,1
6054,"Xã Xuân Định",441,1
6055,"Xã Xuân Hiệp",441,1
6056,"Xã Xuân Hòa",441,1
6057,"Xã Xuân Hưng",441,1
6058,"Xã Xuân Phú",441,1
6059,"Xã Xuân Tâm",441,1
6060,"Xã Xuân Thành",441,1
6061,"Xã Xuân Thọ",441,1
6062,"Xã Xuân Trường",441,1
6063,"Thị trấn Trảng Bom",442,1
6064,"Xã An Viễn",442,1
6065,"Xã Bắc Sơn",442,1
6066,"Xã Bàu Hàm",442,1
6067,"Xã Bình Minh",442,1
6068,"Xã Cây Gáo",442,1
6069,"Xã Đông Hòa",442,1
6070,"Xã Đồi 61",442,1
6071,"Xã Giang Điền",442,1
6072,"Xã Hố Nai 3",442,1
6073,"Xã Hưng Thịnh",442,1
6074,"Xã Quảng Tiến",442,1
6075,"Xã Sông Thao",442,1
6076,"Xã Sông Trầu",442,1
6077,"Xã Tây Hòa",442,1
6078,"Xã Thanh Bình",442,1
6079,"Xã Trung Hòa",442,1
6080,"Nghĩa Tân",451,1
6081,"Thị trấn Ea T'ling",452,1
6082,"Xã Quảng Khê",453,1
6083,"Thị trấn Đắk Mil",454,1
6084,"Thị trấn Kiến Đức",455,1
6085,"Thị trấn Đức An",456,1
6086,"Thị trấn Đắk Mâm",457,1
6087,"Xã Đắk Búk So",458,1
6088,"Nghĩa Phú",451,1
6089,"Xã Cư Knia",452,1
6090,"Xã Quảng Sơn",453,1
6091,"Xã Đắk Gằn",454,1
6092,"Xã Đắk Ru",455,1
6093,"Xã Đắk Hòa",456,1
6094,"Xã Buôn Choah",457,1
6095,"Xã Đắk Ngo",458,1
6096,"Nghĩa Đức",451,1
6097,"Xã Đắk Drông",452,1
6098,"Xã Quảng Hoà",453,1
6099,"Xã Đắk Lao",454,1
6100,"Xã Đắk Sin",455,1
6101,"Xã Đắk Môl",456,1
6102,"Xã Đắk Drô",457,1
6103,"Xã Đắk R'Tíh",458,1
6104,"Nghĩa Thành",451,1
6105,"Xã Đắk Wil",452,1
6106,"Xã Đắk Ha",453,1
6107,"Xã Đức Mạnh",454,1
6108,"Xã Đắk Wer",455,1
6109,"Xã Đắk N’Drung",456,1
6110,"Xã Đắk Nang",457,1
6111,"Xã Quảng Tâm",458,1
6112,"Nghĩa Trung",451,1
6113,"Xã Ea Pô",452,1
6114,"Xã Đắk Som",453,1
6115,"Xã Đức Minh",454,1
6116,"Xã Đạo Nghĩa",455,1
6117,"Xã Nam Bình",456,1
6118,"Xã Đắk Sôr",457,1
6119,"Xã Quảng Tân",458,1
6120,"Quảng Thành",451,1
6121,"Xã Hòa Khánh",452,1
6122,"Xã Đắk R'măng",453,1
6123,"Xã Thuận An",454,1
6124,"Xã Hưng Bình",455,1
6125,"Xã Nâm N'Jang",456,1
6126,"Xã Đức Xuyên",457,1
6127,"Xã Quảng Trực",458,1
6128,"Đăk Nia",451,1
6129,"Xã Hòa Phú",452,1
6130,"Xã Đắk Plao",453,1
6131,"Xã Thuận Hạnh",454,1
6132,"Xã Kiến Thành",455,1
6133,"Xã Thuận Hà",456,1
6134,"Xã Nam Đà",457,1
6135,"Đăk R'Moan",451,1
6136,"Xã Hòa Xuân",452,1
6137,"Xã Nghĩa Trắng",455,1
6138,"Xã Thuận Hạnh",456,1
6139,"Xã Nam Xuân",457,1
6140,"Xã Nam Dong",452,1
6141,"Xã Nhân Cơ ",455,1
6142,"Xã Trường Xuân",456,1
6143,"Xã Nâm N'Đir",457,1
6144,"Xã Tam Thắng ",452,1
6145,"Xã Nhân Đạo",455,1
6146,"Xã Nâm Nung",457,1
6147,"Xã Trúc Sơn",452,1
6148,"Xã Quảng Tín",455,1
6149,"Xã Quảng Phú",457,1
6150,"Xã Tân Thành",457,1
6151,"Mỹ Thạnh",59,1
6152,"Hòa Phú",390,1
6153,"Mỹ Hòa",59,1
6154,"Thị trấn Dương Minh Châu",462,1
6155,"Xã Bàu Năng",462,1
6156,"Suối Đá",462,1
6157,"Lộc Ninh",462,1
6158,"Cầu Khởi",462,1
6159,Phan,462,1
6160,"Chà Là",462,1
6161,"Truông Mít",462,1
6162,"Bến Củi",462,1
6163,"Phước Minh",462,1
6164,"Phước Ninh",462,1
6165,"Phường 1",459,1
6166,"Phường 2",459,1
6167,"Phường 3",459,1
6168,"Phường 4",459,1
6169,"Phường Ninh Sơn",459,1
6170,"Phường Ninh Thạnh",459,1
6171,"Phường Hiệp Ninh",459,1
6172,"Thị trấn Bến Cầu",460,1
6173,"Xã An Thạnh",460,1
6174,"Xã Lợi Thuận",460,1
6175,"Xã Long Chữ",460,1
6176,"Xã Long Giang",460,1
6177,"Xã Long Khánh",460,1
6178,"Xã Long Phước",460,1
6179,"Xã Long Thuận",460,1
6180,"Xã Tiên Thuận",460,1
6181,"Thị trấn Châu Thành",461,1
6182,"Xã An Bình",461,1
6183,"Xã An Cơ",461,1
6184,"Xã Biên Giới",461,1
6185,"Xã Đồng Khởi",461,1
6186,"Xã Hảo Đước",461,1
6187,"Xã Hòa Hội",461,1
6188,"Xã Hòa Thạnh",461,1
6189,"Xã Long Vĩnh",461,1
6190,"Xã Ninh Điền",461,1
6191,"Xã Phước Vinh",461,1
6192,"Xã Thái Bình",461,1
6193,"Xã Thanh Điền",461,1
6194,"Xã Thành Long",461,1
6195,"Xã Trí Bình",461,1
6196,"Thị trấn Gò Dầu",463,1
6197,"Xã Bàu Đồn",463,1
6198,"Xã Cẩm Giang",463,1
6199,"Xã Hiệp Thạnh",463,1
6200,"Xã Phước Đông",463,1
6201,"Xã Phước Thạnh",463,1
6202,"Xã Phước Trạch",463,1
6203,"Xã Thạnh Đức",463,1
6204,"Xã Thanh Phước",463,1
6205,"Thị trấn Hòa Thành",464,1
6206,"Xã Hiệp Tân",464,1
6207,"Xã Long Thành Bắc",464,1
6208,"Xã Long Thành Nam",464,1
6209,"Xã Long Thành Trung",464,1
6210,"Xã Trường Đông",464,1
6211,"Xã Trường Hòa",464,1
6212,"Xã Trường Tây",464,1
6213,"Thị trấn Tân Biên",465,1
6214,"Xã Hòa Hiệp",465,1
6215,"Xã Mỏ Công",465,1
6216,"Xã Tân Bình",465,1
6217,"Xã Tân Lập",465,1
6218,"Xã Tân Phong",465,1
6219,"Xã Thạnh Bắc",465,1
6220,"Xã Thạnh Bình",465,1
6221,"Xã Thạnh Tây",465,1
6222,"Xã Trà Vong",465,1
6223,"Thị trấn Tân Châu",466,1
6224,"Xã Suối Ngô",466,1
6225,"Xã Suối Dây",466,1
6226,"Xã Tân Đông",466,1
6227,"Xã Tân Hà",466,1
6228,"Xã Tân Hiệp",466,1
6229,"Xã Tân Hòa",466,1
6230,"Xã Tân Hội",466,1
6231,"Xã Tân Hưng",466,1
6232,"Xã Tân Phú",466,1
6233,"Xã Tân Thành",466,1
6234,"Xã Thạnh Đông",466,1
6235,"Thị trấn Trảng Bàng",467,1
6236,"Xã An Hòa",467,1
6237,"Xã An Tịnh",467,1
6238,"Xã Bình Thạnh",467,1
6239,"Xã Đôn Thuận",467,1
6240,"Xã Gia Bình",467,1
6241,"Xã Gia Lộc",467,1
6242,"Xã Hưng Thuận",467,1
6243,"Xã Lộc Hưng",467,1
6244,"Xã Phước Chỉ",467,1
6245,"Xã Phước Lưu",467,1
6246,"Xã Bù Nho",468,1
6247,"Xã Bình Sơn",468,1
6248,"Xã Bình Tân",468,1
6249,"Xã Long Bình",468,1
6250,"Xã Long Hà",468,1
6251,"Xã Long Hưng",468,1
6252,"Xã Long Tân",468,1
6253,"Xã Phú Trung",468,1
6254,"Xã Phước Tân",468,1
6255,"Xã Phú Riềng",468,1
6256,"Tân Bình",469,1
6257,"Tân Đồng",469,1
6258,"Tân Phú",469,1
6259,"Tân Thiện",469,1
6260,"Tân Xuân",469,1
6261,"Tiến Thành",469,1
6262,"Tân Thành",469,1
6263,"Tiến Hưng",469,1
6264,"An Lộc",470,1
6265,"Hưng Chiến",470,1
6266,"Phú Đức",470,1
6267,"Phú Thịnh",470,1
6268,"Thanh Phú",470,1
6269,"Thanh Lương",470,1
6270,"Long Phước",471,1
6271,"Long Thuỷ",471,1
6272,"Phước Bình",471,1
6273,"Sơn Giang",471,1
6274,"Thác Mơ",471,1
6275,"Long Giang",471,1
6276,"Phước Tín",471,1
6277,"Thị xã Đức Phong",472,1
6278,"Bình Minh",472,1
6279,"Bom Bo",472,1
6280,"Đak Nhau",472,1
6281,"Đoàn Kết",472,1
6282,"Đăng Hà",472,1
6283,"Đồng Nai",472,1
6284,"Đức Liễu",472,1
6285,"Minh Hưng",472,1
6286,"Nghĩa Bình",472,1
6287,"Nghĩa Trung",472,1
6288,"Phú Sơn",472,1
6289,"Phước Sơn",472,1
6290,"Thọ Sơn",472,1
6291,"Thống Nhất",472,1
6292,"Thị trấn Thanh Bình",473,1
6293,"Hưng Phước",473,1
6294,"Phước Thiện",473,1
6295,"Tân Thành",473,1
6296,"Tân Tiến",473,1
6297,"Thanh Hoà",473,1
6298,"Thiện Hưng",473,1
6299,"Bình Thắng",474,1
6300,"Bù Gia Mập",474,1
6301,"Đa Kia",474,1
6302,"Đắk Ơ",474,1
6303,"Đức Hạnh",474,1
6304,"Phú Nghĩa",474,1
6305,"Phú Văn",474,1
6306,"Phước Minh",474,1
6307,"Bình Tân",474,1
6308,"Bình Sơn",474,1
6309,"Thị trấn Chơn Thành",475,1
6310,"Minh Hưng",475,1
6311,"Minh Lập",475,1
6312,"Minh Long",475,1
6313,"Minh Thắng",475,1
6314,"Minh Thành",475,1
6315,"Nha Bích",475,1
6316,"Quang Minh",475,1
6317,"Thành Tâm",475,1
6318,"Thị trấn Tân Phú",476,1
6319,"Đồng Tâm",476,1
6320,"Đồng Tiến",476,1
6321,"Tân Hoà",476,1
6322,"Tân Hưng",476,1
6323,"Tân Lập",476,1
6324,"Tân Lợi",476,1
6325,"Tân Phước",476,1
6326,"Tân Tiến",476,1
6327,"Thuận Lợi",476,1
6328,"Thuận Phú",476,1
6329,"Thị trấn Tân Khai",477,1
6330,"An Khương",477,1
6331,"An Phú",477,1
6332,"Đồng Nơ",477,1
6333,"Minh Đức",477,1
6334,"Minh Tâm",477,1
6335,"Phước An",477,1
6336,"Tân Hiệp",477,1
6337,"Tân Hưng",477,1
6338,"Tân Lợi",477,1
6339,"Tân Quan",477,1
6340,"Thanh An",477,1
6341,"Thanh Bình",477,1
6342,"Thị trấn Lộc Ninh",478,1
6343,"Lộc An",478,1
6344,"Lộc Điền",478,1
6345,"Lộc Hiệp",478,1
6346,"Lộc Hoà",478,1
6347,"Lộc Hưng",478,1
6348,"Lộc Khánh",478,1
6349,"Lộc Phú",478,1
6350,"Lộc Quang",478,1
6351,"Lộc Tấn",478,1
6352,"Lộc Thái",478,1
6353,"Lộc Thạnh",478,1
6354,"Lộc Thành",478,1
6355,"Lộc Thiện",478,1
6356,"Lộc Thịnh",478,1
6357,"Lộc Thuận",478,1
